(3,28,1)=>(1,28,1), (3,28,1)
(43,16,1)=>(43,17,1), (43,16,1)
(1,43,1)=>(1,43,1), (43,8,1)
(3,34,1)=>(3,13,1), (3,34,1)
(1,33,1)=>(1,33,1), (1,10,1)
(1,31,1)=>(1,49,1), (1,31,1)
(1,19,1)=>(1,19,1), (1,10,1)
(1,20,1)=>(1,85,3), (1,20,1)
(3,50,1)=>(3,20,1), (3,50,1)
(1,6,1)=>(1,67,1), (1,6,1)
(1,117,1)=>(1,117,1), (1,10,1)
(3,8,1)=>(3,8,1), (3,8,1)
(1,10,1)=>(1,13,1), (1,10,1)
(3,1,1)=>(1,20,3), (3,1,1)
(1,116,1)=>(1,116,1), (1,73,1)
(3,20,3)=>(3,20,3), (3,28,1)
(1,39,1)=>(1,39,1), (1,7,1)
(3,17,1)=>(3,17,1), (43,7,1)
(1,35,1)=>(1,38,1), (1,35,1)
(1,52,1)=>(1,1,1), (1,52,1)
(1,52,1)=>(1,52,1), (1,22,1)
(3,13,1)=>(3,145,1), (3,13,1)
(3,13,1)=>(3,13,1), (43,13,1)
(1,22,3)=>(3,16,3), (1,22,3)
(1,8,1)=>(1,8,1), (3,20,1)
(1,8,1)=>(1,73,1), (1,8,1)
(1,5,1)=>(1,30,1), (1,5,1)
(1,127,1)=>(1,20,1), (1,127,1)
(1,37,1)=>(1,57,1), (1,37,1)
(1,42,1)=>(1,29,1), (1,42,1)
(3,11,3)=>(3,73,3), (3,11,3)
(3,11,3)=>(3,52,3), (3,11,3)
(1,28,1)=>(1,20,1), (1,28,1)
(43,5,1)=>(43,5,1), (3,5,1)
(3,15,1)=>(3,5,1), (3,15,1)
(3,92,3)=>(3,73,3), (3,92,3)
(3,16,3)=>(3,11,3), (3,16,3)
(3,29,3)=>(3,28,3), (3,29,3)
(1,1,1)=>(1,1,1), (1,21,1)
(3,5,3)=>(3,5,3), (3,27,3)
(1,68,1)=>(1,68,1), (1,27,1)
(1,27,1)=>(1,27,1), (1,57,1)
(1,27,1)=>(1,27,1), (1,34,1)
(1,27,1)=>(1,27,1), (3,27,1)
(1,27,1)=>(1,31,1), (1,27,1)
(1,43,1)=>(1,85,1), (1,43,1)
(1,20,43)=>(1,20,43), (1,20,43)
(43,16,3)=>(1,11,3), (43,16,3)
(1,18,1)=>(1,18,1), (1,20,1)
(1,112,1)=>(1,112,3), (1,112,1)
(1,10,1)=>(1,10,1), (1,140,1)
(1,4,1)=>(1,112,1), (1,4,1)
(3,1,1)=>(3,30,1), (3,1,1)
(1,9,1)=>(1,23,1), (1,9,1)
(3,20,3)=>(3,20,3), (3,191,13)
(3,20,3)=>(3,20,3), (3,20,13)
(3,17,1)=>(3,20,3), (3,17,1)
(3,1,3)=>(3,1,3), (3,10,3)
(1,92,1)=>(1,92,1), (1,117,1)
(1,47,1)=>(1,20,1), (1,47,1)
(1,56,3)=>(1,35,1), (1,56,3)
(3,109,1)=>(3,22,1), (3,109,1)
(3,17,43)=>(3,17,43), (3,17,1)
(3,24,3)=>(3,57,3), (3,24,3)
(1,34,3)=>(1,34,3), (3,34,3)
(1,5,1)=>(1,218,1), (1,5,1)
(1,5,1)=>(1,10,1), (1,5,1)
(1,5,1)=>(1,5,1), (1,37,1)
(43,10,13)=>(43,10,3), (43,10,13)
(1,50,1)=>(1,50,1), (1,116,1)
(3,34,3)=>(3,1,3), (3,34,3)
(3,112,3)=>(3,112,3), (3,92,3)
(1,16,1)=>(1,20,1), (1,16,1)
(1,16,1)=>(1,8,1), (1,16,1)
(3,8,3)=>(3,26,1), (3,8,3)
(1,84,1)=>(1,84,1), (1,16,1)
(3,11,3)=>(3,11,3), (3,15,3)
(1,36,1)=>(1,35,1), (1,36,1)
(1,88,1)=>(1,88,1), (3,20,1)
(1,17,3)=>(1,17,3), (3,17,3)
(1,17,1)=>(1,17,1), (1,20,1)
(1,85,1)=>(1,52,1), (1,85,1)
(1,1,1)=>(1,1,1), (1,61,1)
(1,1,1)=>(1,1,1), (1,15,1)
(1,11,1)=>(1,11,1), (1,11,3)
(1,11,1)=>(1,11,1), (1,63,1)
(1,11,1)=>(3,31,1), (1,11,1)
(1,11,1)=>(1,1,3), (1,11,1)
(1,40,1)=>(1,85,1), (1,40,1)
(1,27,1)=>(1,4,1), (1,27,1)
(1,43,1)=>(1,40,1), (1,43,1)
(1,91,1)=>(1,27,1), (1,91,1)
(1,44,1)=>(1,28,1), (1,44,1)
(1,31,1)=>(1,61,1), (1,31,1)
(1,20,1)=>(1,144,1), (1,20,1)
(1,61,1)=>(1,61,1), (1,144,1)
(1,28,3)=>(1,28,3), (1,16,1)
(1,18,1)=>(1,14,1), (1,18,1)
(1,6,1)=>(1,3,1), (1,6,1)
(1,107,1)=>(1,69,1), (1,107,1)
(3,8,1)=>(3,8,3), (3,8,1)
(3,1,1)=>(3,1,1), (1,20,1)
(1,13,1)=>(1,16,1), (1,13,1)
(1,20,3)=>(1,20,3), (1,20,3)
(3,20,3)=>(3,8,3), (3,20,3)
(3,20,3)=>(3,20,13), (3,20,3)
(3,23,3)=>(3,23,3), (3,20,3)
(1,52,1)=>(1,11,1), (1,52,1)
(3,21,1)=>(3,21,1), (3,155,3)
(3,57,3)=>(3,1,3), (3,57,3)
(3,85,3)=>(3,28,1), (3,85,3)
(3,85,3)=>(3,11,3), (3,85,3)
(3,42,3)=>(3,42,3), (3,112,3)
(3,47,3)=>(3,31,3), (3,47,3)
(3,13,1)=>(3,13,1), (3,20,3)
(3,98,3)=>(3,98,3), (3,15,3)
(3,96,3)=>(3,96,3), (3,96,3)
(1,8,1)=>(1,8,1), (1,334,1)
(1,8,1)=>(1,11,1), (1,8,1)
(1,8,1)=>(1,8,1), (1,13,1)
(3,31,1)=>(3,20,1), (3,31,1)
(1,34,1)=>(1,17,1), (1,34,1)
(1,64,1)=>(1,64,1), (1,73,1)
(1,50,1)=>(1,50,1), (1,50,1)
(1,16,1)=>(43,16,1), (1,16,1)
(3,22,3)=>(3,15,3), (3,22,3)
(1,26,1)=>(1,82,1), (1,26,1)
(1,54,1)=>(1,54,1), (1,12,1)
(1,84,1)=>(1,84,1), (1,13,1)
(1,84,1)=>(1,13,1), (1,84,1)
(1,84,1)=>(1,84,1), (1,19,1)
(3,31,3)=>(3,31,3), (43,28,3)
(1,28,1)=>(1,28,1), (3,23,1)
(1,28,1)=>(3,1,1), (1,28,1)
(3,7,3)=>(3,13,3), (3,7,3)
(3,16,3)=>(3,16,3), (3,73,3)
(1,1,1)=>(1,1,1), (3,22,1)
(1,1,1)=>(1,1,1), (1,92,1)
(43,13,3)=>(1,1,3), (43,13,3)
(1,11,1)=>(1,33,1), (1,11,1)
(1,11,1)=>(1,61,1), (1,11,1)
(1,68,1)=>(1,68,1), (1,17,1)
(1,43,1)=>(1,43,1), (1,39,1)
(1,218,1)=>(1,223,1), (1,218,1)
(1,91,1)=>(1,91,1), (1,16,1)
(3,15,3)=>(3,15,3), (3,15,1)
(1,11,43)=>(1,11,1), (1,11,43)
(1,31,1)=>(1,33,1), (1,31,1)
(1,20,1)=>(1,20,1), (1,28,1)
(3,13,3)=>(3,20,3), (3,13,3)
(3,84,3)=>(3,84,3), (3,20,3)
(1,61,1)=>(1,10,1), (1,61,1)
(1,61,1)=>(1,61,1), (3,1,1)
(1,18,1)=>(1,107,1), (1,18,1)
(43,113,43)=>(43,113,43), (43,27,43)
(1,112,1)=>(1,112,1), (1,20,1)
(1,117,1)=>(1,1,1), (1,117,1)
(1,13,1)=>(1,50,1), (1,13,1)
(3,20,3)=>(3,13,1), (3,20,3)
(1,39,1)=>(1,39,1), (1,13,1)
(3,17,1)=>(1,17,1), (3,17,1)
(1,52,1)=>(1,19,1), (1,52,1)
(1,92,1)=>(1,223,1), (1,92,1)
(1,92,1)=>(1,88,1), (1,92,1)
(1,47,1)=>(1,52,1), (1,47,1)
(3,85,3)=>(3,20,3), (3,85,3)
(1,223,1)=>(1,223,1), (1,218,1)
(3,73,3)=>(3,5,3), (3,73,3)
(1,5,1)=>(1,28,1), (1,5,1)
(1,42,1)=>(1,42,1), (1,42,1)
(1,16,1)=>(1,16,1), (1,2,1)
(1,32,1)=>(1,47,1), (1,32,1)
(1,29,1)=>(1,29,1), (1,42,1)
(1,29,1)=>(1,11,1), (1,29,1)
(3,22,3)=>(3,9,3), (3,22,3)
(1,7,1)=>(1,17,3), (1,7,1)
(1,54,1)=>(1,54,1), (1,77,1)
(3,31,3)=>(3,43,3), (3,31,3)
(3,28,3)=>(3,1,3), (3,28,3)
(1,28,1)=>(1,11,1), (1,28,1)
(1,172,1)=>(1,172,1), (1,47,1)
(3,29,3)=>(3,34,1), (3,29,3)
(43,7,1)=>(43,7,1), (43,7,43)
(1,1,1)=>(1,16,1), (1,1,1)
(1,1,1)=>(1,85,1), (1,1,1)
(3,20,1)=>(1,20,3), (3,20,1)
(1,27,1)=>(1,27,1), (1,46,1)
(1,27,1)=>(1,27,1), (1,37,1)
(3,4,3)=>(3,4,3), (3,30,3)
(1,30,3)=>(1,30,3), (1,30,3)
(3,15,3)=>(3,20,3), (3,15,3)
(1,33,1)=>(1,16,1), (1,33,1)
(1,19,1)=>(1,19,1), (1,13,1)
(1,20,1)=>(1,9,1), (1,20,1)
(1,20,1)=>(1,20,1), (43,1,1)
(1,20,1)=>(1,7,1), (1,20,1)
(1,59,1)=>(1,342,1), (1,59,1)
(43,17,3)=>(43,17,3), (43,1,3)
(1,28,3)=>(1,28,3), (1,20,3)
(1,38,1)=>(1,23,1), (1,38,1)
(3,7,1)=>(1,7,1), (3,7,1)
(1,10,1)=>(1,10,1), (1,116,1)
(3,1,1)=>(3,1,1), (1,17,1)
(1,13,1)=>(1,37,1), (1,13,1)
(3,20,3)=>(3,20,3), (43,85,3)
(1,3,1)=>(1,3,1), (1,310,1)
(3,9,3)=>(3,16,1), (3,9,3)
(3,9,3)=>(3,9,3), (3,22,3)
(1,2,1)=>(1,2,1), (1,1,1)
(1,35,1)=>(1,35,1), (1,113,1)
(1,35,1)=>(1,35,1), (1,23,1)
(1,52,1)=>(1,52,1), (1,13,1)
(1,52,1)=>(1,52,1), (1,29,1)
(1,69,1)=>(1,69,1), (1,107,1)
(3,33,3)=>(3,33,3), (3,16,3)
(3,10,3)=>(3,85,3), (3,10,3)
(1,5,1)=>(1,28,3), (1,5,1)
(3,31,1)=>(3,31,1), (1,1,1)
(1,37,1)=>(1,5,1), (1,37,1)
(1,57,1)=>(1,22,1), (1,57,1)
(1,57,1)=>(1,20,3), (1,57,1)
(3,82,3)=>(3,82,3), (3,23,3)
(1,22,1)=>(1,22,1), (1,28,3)
(3,17,3)=>(3,21,3), (3,17,3)
(3,31,3)=>(3,34,3), (3,31,3)
(3,28,3)=>(3,31,3), (3,28,3)
(3,67,3)=>(3,67,3), (3,7,3)
(1,28,1)=>(1,28,1), (1,35,1)
(43,7,1)=>(43,7,1), (3,7,1)
(1,1,1)=>(3,1,1), (1,1,1)
(1,1,1)=>(1,1,1), (1,1,3)
(3,63,3)=>(3,20,3), (3,63,3)
(1,27,1)=>(1,27,1), (1,7,1)
(1,24,1)=>(1,1,1), (1,24,1)
(1,19,1)=>(1,73,1), (1,19,1)
(1,20,1)=>(1,8,1), (1,20,1)
(1,18,1)=>(1,18,1), (1,92,1)
(1,38,1)=>(1,38,1), (1,23,1)
(1,49,1)=>(1,49,1), (1,29,1)
(1,10,1)=>(1,10,1), (1,28,1)
(3,1,1)=>(3,1,1), (3,9,1)
(1,46,1)=>(1,46,1), (1,46,1)
(3,20,3)=>(3,20,43), (3,20,3)
(1,73,1)=>(1,73,1), (1,10,1)
(43,16,43)=>(43,16,1), (43,16,43)
(1,52,1)=>(1,52,1), (1,342,1)
(3,125,3)=>(3,125,3), (3,28,3)
(1,65,1)=>(1,7,1), (1,65,1)
(1,41,1)=>(1,22,1), (1,41,1)
(1,8,1)=>(1,8,1), (1,73,1)
(1,15,1)=>(1,15,1), (1,84,1)
(1,50,1)=>(1,32,1), (1,50,1)
(1,53,1)=>(1,82,1), (1,53,1)
(3,85,1)=>(3,85,1), (3,85,3)
(1,32,1)=>(1,21,1), (1,32,1)
(43,1,1)=>(43,1,1), (3,1,1)
(1,84,1)=>(1,16,1), (1,84,1)
(1,28,1)=>(1,23,1), (1,28,1)
(3,254,3)=>(3,85,3), (3,254,3)
(1,17,1)=>(1,140,1), (1,17,1)
(1,17,1)=>(1,52,1), (1,17,1)
(3,5,3)=>(3,20,3), (3,5,3)
(1,43,1)=>(1,31,1), (1,43,1)
(1,43,1)=>(1,2,1), (1,43,1)
(13,36,13)=>(13,36,13), (13,36,13)
(43,42,1)=>(3,1,1), (43,42,1)
(43,1,3)=>(3,84,3), (43,1,3)
(1,31,1)=>(1,31,1), (1,43,1)
(1,20,1)=>(1,20,1), (1,47,1)
(1,20,1)=>(1,11,1), (1,20,1)
(3,66,1)=>(3,66,1), (3,66,1)
(1,61,1)=>(1,61,1), (1,107,1)
(1,61,1)=>(1,17,1), (1,61,1)
(1,28,3)=>(1,7,3), (1,28,3)
(3,26,3)=>(3,26,3), (3,27,3)
(1,4,1)=>(1,4,1), (1,27,1)
(3,1,1)=>(1,20,1), (3,1,1)
(1,13,1)=>(1,85,1), (1,13,1)
(1,46,1)=>(1,46,1), (1,28,3)
(1,20,3)=>(1,20,3), (1,1,3)
(1,21,3)=>(1,21,3), (43,21,3)
(3,325,3)=>(3,325,3), (3,38,3)
(3,52,3)=>(3,52,3), (3,52,3)
(3,52,3)=>(3,52,3), (3,11,3)
(1,35,1)=>(1,35,1), (1,20,1)
(3,1,3)=>(3,20,3), (3,1,3)
(3,1,3)=>(3,1,3), (43,28,3)
(1,67,1)=>(1,67,1), (1,20,1)
(1,67,1)=>(1,67,1), (1,67,1)
(3,72,1)=>(3,72,1), (3,13,1)
(3,347,3)=>(3,20,3), (3,347,3)
(1,8,1)=>(1,8,1), (1,145,1)
(1,37,1)=>(1,96,1), (1,37,1)
(3,112,3)=>(3,112,3), (3,30,3)
(1,53,1)=>(1,18,1), (1,53,1)
(3,85,1)=>(3,52,1), (3,85,1)
(43,15,43)=>(43,15,1), (43,15,43)
(3,22,3)=>(3,29,3), (3,22,3)
(1,7,1)=>(1,7,1), (43,7,1)
(1,54,1)=>(1,10,1), (1,54,1)
(1,1,3)=>(1,16,1), (1,1,3)
(1,1,3)=>(1,22,1), (1,1,3)
(1,1,3)=>(1,1,3), (3,20,1)
(1,28,1)=>(1,85,1), (1,28,1)
(3,15,1)=>(1,1,1), (3,15,1)
(1,17,3)=>(1,42,3), (1,17,3)
(3,41,3)=>(3,22,3), (3,41,3)
(1,1,1)=>(1,1,1), (1,85,1)
(1,18,3)=>(1,18,1), (1,18,3)
(1,11,1)=>(1,11,1), (1,113,1)
(3,5,3)=>(3,5,3), (3,26,3)
(1,27,1)=>(1,117,1), (1,27,1)
(1,27,1)=>(3,1,1), (1,27,1)
(1,43,1)=>(1,43,1), (1,26,1)
(1,43,1)=>(1,43,1), (1,54,1)
(43,33,1)=>(43,33,1), (43,33,1)
(3,5,1)=>(3,5,1), (3,1,3)
(1,61,1)=>(1,15,3), (1,61,1)
(3,26,3)=>(3,11,3), (3,26,3)
(3,7,1)=>(3,7,1), (3,1,1)
(1,23,1)=>(1,23,1), (1,10,1)
(1,23,1)=>(1,50,1), (1,23,1)
(1,10,1)=>(1,63,1), (1,10,1)
(1,13,1)=>(1,13,1), (1,84,1)
(1,20,3)=>(1,20,43), (1,20,3)
(3,20,3)=>(3,20,3), (3,92,3)
(3,20,3)=>(3,41,3), (3,20,3)
(3,20,3)=>(3,42,3), (3,20,3)
(3,22,1)=>(3,22,1), (3,109,1)
(1,73,1)=>(1,73,1), (1,31,1)
(3,17,1)=>(3,17,3), (3,17,1)
(13,42,1)=>(13,42,1), (13,42,1)
(3,21,1)=>(1,32,1), (3,21,1)
(3,1,3)=>(3,1,3), (3,5,3)
(1,77,1)=>(1,77,1), (1,16,1)
(1,33,3)=>(1,33,3), (1,33,3)
(1,8,1)=>(1,8,1), (1,31,1)
(1,8,1)=>(1,8,1), (1,125,1)
(1,5,1)=>(1,21,1), (1,5,1)
(1,127,1)=>(1,28,1), (1,127,1)
(1,15,1)=>(3,20,1), (1,15,1)
(1,15,1)=>(1,15,1), (1,43,1)
(3,24,1)=>(3,24,1), (3,24,3)
(1,50,1)=>(1,50,1), (1,33,1)
(1,50,1)=>(1,50,1), (1,11,1)
(3,112,3)=>(1,112,3), (3,112,3)
(1,42,1)=>(1,17,1), (1,42,1)
(1,53,1)=>(1,1,1), (1,53,1)
(1,16,1)=>(1,27,1), (1,16,1)
(1,57,1)=>(1,57,1), (1,4,1)
(1,57,1)=>(1,57,1), (1,20,1)
(1,57,1)=>(1,57,1), (1,34,1)
(1,7,1)=>(1,19,1), (1,7,1)
(1,27,3)=>(1,27,3), (1,27,3)
(1,22,1)=>(3,1,1), (1,22,1)
(1,22,1)=>(1,22,1), (1,39,1)
(3,15,1)=>(43,10,1), (3,15,1)
(1,17,1)=>(1,78,1), (1,17,1)
(1,85,1)=>(1,57,1), (1,85,1)
(3,73,1)=>(3,73,1), (3,10,13)
(1,1,1)=>(1,1,1), (3,1,1)
(1,1,1)=>(1,1,1), (1,16,1)
(1,1,1)=>(1,1,1), (1,24,1)
(1,1,1)=>(1,1,1), (1,78,1)
(3,5,3)=>(3,5,3), (3,15,3)
(3,20,1)=>(3,10,1), (3,20,1)
(3,20,1)=>(1,5,1), (3,20,1)
(43,16,1)=>(43,16,1), (3,85,1)
(1,11,3)=>(1,11,3), (1,15,3)
(1,20,43)=>(1,20,3), (1,20,43)
(3,10,1)=>(3,10,1), (3,10,3)
(1,31,1)=>(1,31,1), (3,31,1)
(1,20,1)=>(1,10,1), (1,20,1)
(1,20,1)=>(1,24,1), (1,20,1)
(1,20,1)=>(1,20,1), (1,84,1)
(1,28,3)=>(1,28,3), (1,1,1)
(43,10,43)=>(43,42,43), (43,10,43)
(1,117,1)=>(1,117,1), (1,117,13)
(1,117,1)=>(1,67,1), (1,117,1)
(3,8,1)=>(3,8,1), (3,10,1)
(1,10,1)=>(1,10,1), (1,7,1)
(1,10,1)=>(1,10,1), (1,113,1)
(1,10,1)=>(1,10,1), (1,20,1)
(3,1,1)=>(1,1,1), (3,1,1)
(3,1,1)=>(43,34,1), (3,1,1)
(1,13,1)=>(1,13,1), (1,17,1)
(1,13,1)=>(1,13,1), (1,13,3)
(1,72,1)=>(1,72,1), (1,23,1)
(3,20,3)=>(3,20,3), (3,82,3)
(1,35,1)=>(1,35,1), (3,20,1)
(1,35,1)=>(1,34,1), (1,35,1)
(3,113,3)=>(3,1,3), (3,113,3)
(1,8,3)=>(1,8,1), (1,8,3)
(1,47,1)=>(1,47,1), (1,26,1)
(1,67,1)=>(1,67,1), (1,9,1)
(3,85,3)=>(3,85,3), (3,31,3)
(3,13,1)=>(1,57,1), (3,13,1)
(3,73,3)=>(3,73,3), (3,92,3)
(1,5,1)=>(1,34,1), (1,5,1)
(1,34,1)=>(1,34,1), (1,27,1)
(1,15,1)=>(1,15,1), (1,10,1)
(1,37,1)=>(1,37,1), (1,17,1)
(1,37,1)=>(1,37,1), (1,13,1)
(3,112,3)=>(3,112,3), (3,112,3)
(1,32,1)=>(1,57,1), (1,32,1)
(1,7,1)=>(1,10,1), (1,7,1)
(1,26,1)=>(1,172,1), (1,26,1)
(1,54,1)=>(1,11,1), (1,54,1)
(1,22,1)=>(1,22,1), (1,69,1)
(3,11,3)=>(3,1,3), (3,11,3)
(1,28,1)=>(1,5,1), (1,28,1)
(3,20,13)=>(3,20,3), (3,20,13)
(1,14,1)=>(1,14,1), (1,1,1)
(1,17,1)=>(1,38,1), (1,17,1)
(3,29,3)=>(3,8,3), (3,29,3)
(3,73,1)=>(1,73,1), (3,73,1)
(3,73,1)=>(3,73,1), (3,73,3)
(1,1,1)=>(1,1,1), (3,20,1)
(1,1,1)=>(1,1,1), (1,42,1)
(1,1,1)=>(3,21,1), (1,1,1)
(1,12,1)=>(1,31,1), (1,12,1)
(3,15,3)=>(3,15,3), (3,1,3)
(1,24,1)=>(1,24,1), (1,10,1)
(43,1,3)=>(43,1,3), (43,1,3)
(1,31,1)=>(1,10,1), (1,31,1)
(3,84,3)=>(3,84,3), (3,17,3)
(1,28,3)=>(1,30,1), (1,28,3)
(1,112,1)=>(1,112,1), (1,50,1)
(3,30,3)=>(3,20,3), (3,30,3)
(1,107,1)=>(1,107,1), (1,7,1)
(1,4,1)=>(1,4,1), (1,17,1)
(3,1,1)=>(1,16,1), (3,1,1)
(43,4,43)=>(43,4,3), (43,4,43)
(1,72,1)=>(1,10,1), (1,72,1)
(1,20,3)=>(1,27,1), (1,20,3)
(1,20,3)=>(1,20,3), (1,20,1)
(1,3,1)=>(1,3,1), (1,1,3)
(1,5,3)=>(1,5,3), (1,5,3)
(1,73,1)=>(1,29,1), (1,73,1)
(1,73,1)=>(1,43,1), (1,73,1)
(1,35,1)=>(1,35,1), (3,35,1)
(1,27,43)=>(1,27,3), (1,27,43)
(1,63,1)=>(1,63,1), (1,10,1)
(1,77,1)=>(1,77,1), (1,23,1)
(1,5,1)=>(3,42,1), (1,5,1)
(1,34,1)=>(1,22,1), (1,34,1)
(1,34,1)=>(1,34,1), (1,85,1)
(1,15,1)=>(1,67,1), (1,15,1)
(1,15,1)=>(3,1,1), (1,15,1)
(1,37,1)=>(1,37,1), (1,34,1)
(1,21,1)=>(1,67,1), (1,21,1)
(1,42,1)=>(1,42,1), (1,20,1)
(1,57,1)=>(1,39,1), (1,57,1)
(3,22,3)=>(3,22,3), (3,31,3)
(3,22,3)=>(3,22,3), (3,52,3)
(1,26,1)=>(1,26,1), (1,26,1)
(1,76,1)=>(1,76,1), (1,34,1)
(43,1,1)=>(43,1,1), (43,8,43)
(3,17,3)=>(3,92,3), (3,17,3)
(3,31,3)=>(3,31,3), (3,47,3)
(1,78,1)=>(1,18,1), (1,78,1)
(1,28,1)=>(1,28,1), (3,20,1)
(3,16,3)=>(3,32,3), (3,16,3)
(43,11,1)=>(43,11,1), (1,11,1)
(3,29,3)=>(3,29,3), (3,22,3)
(1,1,1)=>(1,36,1), (1,1,1)
(1,1,1)=>(1,109,1), (1,1,1)
(1,27,1)=>(1,49,1), (1,27,1)
(43,16,1)=>(3,28,1), (43,16,1)
(1,218,1)=>(1,34,1), (1,218,1)
(3,5,1)=>(1,113,1), (3,5,1)
(3,84,3)=>(3,18,3), (3,84,3)
(3,50,1)=>(3,50,1), (3,1,3)
(1,6,1)=>(1,6,1), (1,28,1)
(1,23,1)=>(1,23,1), (1,13,1)
(3,30,3)=>(3,10,3), (3,30,3)
(3,8,1)=>(3,8,1), (1,16,1)
(1,10,1)=>(1,10,1), (1,17,1)
(1,10,1)=>(1,24,1), (1,10,1)
(1,13,1)=>(1,13,1), (1,5,1)
(1,70,1)=>(1,70,1), (1,70,13)
(3,98,1)=>(3,98,1), (3,23,3)
(3,19,3)=>(3,20,3), (3,19,3)
(3,35,3)=>(1,35,3), (3,35,3)
(1,39,1)=>(1,20,1), (1,39,1)
(1,39,1)=>(1,8,1), (1,39,1)
(1,52,1)=>(1,52,1), (1,17,1)
(3,61,3)=>(3,61,3), (3,92,3)
(3,1,3)=>(3,1,3), (3,42,3)
(3,1,3)=>(3,1,3), (3,27,3)
(3,1,3)=>(3,1,3), (1,85,3)
(3,30,1)=>(3,30,1), (3,112,1)
(1,92,1)=>(1,92,1), (1,18,1)
(1,67,1)=>(1,67,1), (1,10,1)
(3,85,3)=>(3,85,3), (3,47,3)
(1,85,3)=>(1,1,1), (1,85,3)
(1,34,1)=>(1,34,1), (1,61,1)
(1,15,1)=>(1,15,1), (1,1,3)
(1,50,1)=>(1,50,1), (1,13,1)
(3,34,3)=>(3,34,3), (3,27,3)
(1,16,1)=>(1,16,1), (43,16,1)
(1,29,1)=>(1,29,1), (1,1,1)
(3,43,3)=>(3,20,3), (3,43,3)
(1,7,1)=>(1,39,1), (1,7,1)
(1,27,3)=>(1,27,3), (1,27,43)
(3,306,3)=>(3,42,3), (3,306,3)
(3,17,3)=>(3,96,3), (3,17,3)
(3,1,13)=>(3,1,13), (3,20,3)
(3,67,3)=>(3,1,3), (3,67,3)
(1,28,1)=>(1,28,1), (1,10,1)
(3,18,3)=>(3,4,3), (3,18,3)
(43,30,1)=>(43,30,1), (43,30,1)
(1,1,1)=>(1,11,1), (1,1,1)
(1,1,1)=>(3,31,1), (1,1,1)
(1,11,1)=>(1,11,1), (1,36,1)
(3,5,3)=>(3,18,3), (3,5,3)
(3,155,3)=>(3,21,1), (3,155,3)
(43,16,1)=>(3,16,1), (43,16,1)
(1,334,1)=>(1,334,1), (1,52,1)
(1,66,1)=>(1,7,1), (1,66,1)
(3,10,1)=>(3,10,1), (3,20,1)
(3,5,1)=>(3,5,1), (1,5,1)
(1,3,3)=>(1,92,1), (1,3,3)
(1,20,1)=>(3,127,1), (1,20,1)
(1,20,1)=>(1,20,1), (1,5,1)
(1,20,1)=>(1,20,1), (1,22,1)
(1,20,1)=>(1,22,1), (1,20,1)
(3,13,3)=>(3,13,3), (3,17,3)
(1,61,1)=>(1,61,1), (1,15,1)
(43,10,1)=>(3,5,1), (43,10,1)
(3,32,3)=>(3,15,3), (3,32,3)
(1,13,1)=>(1,13,3), (1,13,1)
(1,13,1)=>(1,13,1), (1,39,1)
(1,13,1)=>(1,6,1), (1,13,1)
(1,116,1)=>(1,116,1), (1,102,1)
(1,20,3)=>(1,20,3), (1,20,43)
(1,1,43)=>(1,8,3), (1,1,43)
(1,52,1)=>(1,52,1), (1,59,1)
(1,52,1)=>(1,52,1), (1,67,1)
(1,52,1)=>(1,27,1), (1,52,1)
(3,1,3)=>(3,15,3), (3,1,3)
(3,1,3)=>(3,5,1), (3,1,3)
(1,67,1)=>(1,67,1), (1,34,1)
(3,5,43)=>(3,5,43), (3,1,43)
(3,13,1)=>(3,72,1), (3,13,1)
(3,13,1)=>(3,13,1), (3,5,1)
(43,34,1)=>(43,34,1), (43,22,1)
(1,8,1)=>(1,28,1), (1,8,1)
(1,34,1)=>(1,27,1), (1,34,1)
(1,34,1)=>(1,34,1), (3,1,1)
(1,50,1)=>(1,27,1), (1,50,1)
(1,21,1)=>(1,17,1), (1,21,1)
(1,30,1)=>(1,16,1), (1,30,1)
(1,36,1)=>(1,36,1), (1,22,1)
(1,28,1)=>(1,28,1), (3,17,1)
(1,14,1)=>(1,17,1), (1,14,1)
(3,92,3)=>(3,98,3), (3,92,3)
(3,16,3)=>(3,16,3), (43,17,3)
(43,7,1)=>(43,7,1), (43,5,1)
(1,11,1)=>(43,11,1), (1,11,1)
(3,3,3)=>(3,3,3), (3,8,3)
(1,43,1)=>(1,29,1), (1,43,1)
(3,117,3)=>(3,4,3), (3,117,3)
(3,11,1)=>(1,20,1), (3,11,1)
(1,61,1)=>(1,183,1), (1,61,1)
(3,16,1)=>(1,27,1), (3,16,1)
(1,28,3)=>(1,28,3), (43,28,3)
(1,18,1)=>(1,16,1), (1,18,1)
(1,18,1)=>(1,27,1), (1,18,1)
(3,30,3)=>(3,30,3), (3,125,3)
(3,8,1)=>(3,8,1), (3,42,1)
(1,10,1)=>(1,10,1), (43,33,1)
(43,7,43)=>(43,7,1), (43,7,43)
(1,13,1)=>(1,13,1), (1,16,1)
(1,9,1)=>(1,9,1), (1,1,1)
(1,73,1)=>(1,64,1), (1,73,1)
(1,2,1)=>(1,2,1), (1,11,1)
(1,113,1)=>(1,10,1), (1,113,1)
(1,92,1)=>(1,92,1), (1,13,1)
(3,85,3)=>(3,125,3), (3,85,3)
(3,317,3)=>(3,317,3), (3,20,3)
(3,10,3)=>(3,10,3), (3,30,3)
(3,10,3)=>(3,10,3), (3,29,3)
