(1,64,1), (1,29,1)	3
(1,1,1), (1,39,1)	6
(1,53,1), (1,31,1)	6
(3,28,3), (3,10,3)	18
(43,202,43)	4
(3,20,3), (13,5,3)	6
(1,2,1), (1,125,1)	9
(3,18,3), (3,1,3)	6
(3,27,3), (3,5,3)	18
(1,96,1), (1,23,1)	12
(1,67,1), (1,35,1)	3
(1,53,3), (1,53,1)	8
(43,7,3), (43,7,43)	8
(1,28,3), (3,1,3)	10
(1,42,1), (1,28,1)	9
(1,307,1), (1,307,1)	9
(1,15,1), (1,84,1)	6
(3,47,3)	31
(1,28,1), (1,47,1)	6
(1,77,1), (1,27,1)	9
(1,27,1), (1,46,1)	6
(3,13,1), (3,64,1)	6
(3,8,1), (3,23,3)	6
(3,13,1), (3,5,1)	23
(1,22,1), (1,76,1)	3
(1,28,1), (1,20,1)	102
(1,69,1), (1,56,1)	9
(43,84,43), (43,8,43)	9
(1,22,1), (1,5,1)	45
(1,5,1), (1,1,3)	12
(3,13,1), (3,1,1)	28
(3,1,1), (1,47,1)	8
(1,20,1), (1,40,1)	3
(3,53,3), (3,98,3)	9
(1,27,13)	25
(3,16,3), (3,1,3)	18
(3,28,1), (3,38,1)	6
(3,268,3), (3,10,3)	3
(1,26,1), (1,29,1)	9
(3,37,3)	23
(1,1,1), (1,98,1)	21
(1,64,1), (1,26,1)	9
(1,42,1), (1,20,1)	26
(3,15,3), (3,20,3)	9
(3,10,3), (3,1,3)	15
(3,17,1), (1,10,1)	4
(1,28,1), (3,17,1)	2
(3,131,3), (3,11,3)	9
(1,1,1), (1,85,1)	33
(3,66,1)	17
(1,28,3), (3,38,3)	6
(43,4,1)	97
(1,5,3), (1,20,3)	8
(1,156,1), (1,1,1)	12
(1,15,1), (1,27,1)	36
(1,49,1), (1,27,1)	12
(3,15,43)	35
(3,22,1), (3,28,1)	6
(1,16,1), (1,23,1)	17
(1,38,1), (1,16,1)	24
(1,1,3), (1,50,1)	2
(3,13,1), (3,11,1)	22
(1,15,1), (1,1,3)	8
(1,30,1), (1,30,1)	99
(1,52,1), (1,342,1)	4
(43,6,43), (43,6,43)	9
(1,57,1), (1,23,1)	18
(3,2,1), (3,2,3)	9
(1,67,1), (1,7,1)	9
(1,5,1), (1,16,1)	51
(1,57,1), (1,1,1)	6
(1,1,1), (1,127,1)	17
(1,49,3)	6
(1,22,1), (1,38,1)	6
(43,66,43)	92
(3,42,1), (1,5,1)	2
(3,5,3), (3,52,3)	15
(1,5,1), (1,73,1)	9
(1,11,1), (3,1,1)	17
(3,23,1), (3,23,3)	11
(3,85,3), (43,16,3)	3
(43,50,43)	27
(1,73,1), (1,73,1)	60
(1,223,1), (1,22,1)	9
(1,28,1), (1,90,1)	6
(1,100,1)	36
(43,23,43)	233
(3,20,1), (3,73,1)	15
(13,84,43)	16
(3,42,3), (3,42,3)	18
(3,85,1), (3,17,3)	6
(3,15,1), (1,11,1)	4
(3,27,1), (1,1,1)	17
(1,52,1), (1,47,1)	18
(3,17,3), (3,13,3)	9
(1,88,1), (1,20,1)	9
(1,92,1), (1,67,1)	13
(1,145,1), (1,16,1)	3
(1,17,3), (1,28,3)	9
(1,1,1), (3,67,1)	9
(1,29,1), (43,1,1)	6
(1,7,43), (43,7,43)	12
(1,24,1), (1,24,1)	90
(3,2,3)	106
(3,52,1), (3,22,3)	6
(43,38,1)	2
(1,5,1), (1,36,1)	9
(1,13,1), (1,100,1)	9
(1,13,1), (3,28,1)	6
(3,16,3), (3,85,3)	12
(1,17,1), (1,85,1)	9
(1,92,1), (1,3,3)	6
(3,112,3), (3,30,3)	6
(3,38,1)	40
(3,89,3), (3,89,3)	3
(43,34,3), (43,34,1)	2
(1,22,3), (3,20,1)	9
(3,27,1), (1,20,1)	12
(1,18,1), (1,19,1)	9
(43,28,43), (43,42,43)	6
(1,27,43)	53
(1,29,3)	86
(1,34,1), (3,20,1)	6
(3,84,3), (3,16,3)	6
(1,11,1), (1,41,1)	9
(3,28,1), (3,28,3)	61
(1,10,1)	516
(3,20,3), (1,20,3)	28
(1,7,43), (1,7,43)	8
(1,15,1), (1,112,1)	18
(1,38,1), (1,63,1)	9
(1,7,1), (1,65,1)	6
(1,20,1), (1,34,1)	9
(1,18,1), (1,37,1)	9
(1,2,1), (1,27,1)	9
(3,42,3), (3,5,3)	9
(1,127,1), (1,18,1)	6
(1,31,1), (1,112,1)	9
(3,47,1), (1,47,1)	6
(1,15,1), (1,43,1)	10
(3,30,1), (3,30,1)	3
(1,73,1), (1,7,1)	18
(3,11,1), (3,23,1)	6
(3,10,3), (3,105,3)	9
(3,52,3), (3,13,3)	11
(1,34,1), (1,10,1)	13
(1,11,1), (1,13,3)	6
(1,20,1), (1,15,1)	54
(1,22,1), (1,22,3)	18
(43,1,1), (1,1,1)	7
(1,31,1), (1,31,1)	146
(1,28,3), (1,28,3)	77
(1,38,1), (1,58,1)	9
(1,56,1), (1,64,1)	9
(1,114,1), (1,20,1)	8
(3,9,3), (3,11,3)	3
(1,59,1), (1,26,1)	9
(13,5,13)	8
(3,126,13)	6
(1,105,1), (1,1,1)	6
(1,15,1), (1,22,1)	50
(1,31,1), (1,12,1)	9
(43,65,3), (3,16,3)	6
(1,22,1), (1,165,1)	3
(1,30,1), (1,6,1)	9
(3,36,1), (3,36,1)	35
(3,5,1), (3,28,1)	6
(1,1,43), (1,20,1)	6
(1,32,1), (1,30,1)	6
(1,7,3), (1,11,1)	6
(3,1,1), (3,1,1)	304
(1,22,1), (1,19,1)	18
(1,10,1), (1,49,1)	14
(43,8,43), (43,8,3)	6
(1,34,1), (1,117,1)	9
(1,35,1), (1,36,1)	9
(1,143,1), (1,30,1)	6
(1,57,1), (1,24,1)	18
(1,52,1), (1,143,1)	9
(1,37,1), (1,34,1)	3
(1,67,1), (1,41,1)	17
(1,34,1), (1,23,3)	6
(1,20,1), (1,16,1)	12
(1,4,1), (1,17,1)	18
(1,61,1), (1,63,1)	9
(3,29,3), (3,69,3)	9
(43,1,3), (1,1,3)	6
(1,23,1), (1,10,1)	37
(1,34,1), (1,34,1)	109
(1,16,1), (1,38,1)	21
(3,98,3)	204
(1,11,3), (1,1,3)	22
(3,28,3)	525
(1,14,1), (1,98,1)	6
(43,39,3)	4
(1,10,13), (1,1,1)	6
(43,39,1)	13
(3,1,3), (3,16,3)	16
(1,20,3), (1,85,3)	6
(3,15,3), (3,8,3)	9
(1,113,1), (1,13,1)	12
(3,31,3), (3,2,3)	4
(43,4,1), (43,15,43)	6
(3,109,1), (3,37,3)	6
(1,34,1), (1,7,1)	19
(1,2,1), (1,28,1)	9
(1,13,1), (1,1,1)	119
(3,295,3)	6
(1,30,1), (1,112,1)	9
(3,31,3), (3,8,3)	24
(1,8,1), (1,92,1)	9
(3,67,43)	9
(1,169,1)	6
(43,1,43), (43,139,43)	9
(1,14,1), (1,22,1)	12
(1,10,3), (43,1,3)	8
(1,17,3), (1,17,3)	54
(1,67,1), (1,5,1)	22
(1,34,1), (3,6,1)	6
(1,53,1)	107
(1,20,1), (3,1,1)	25
(1,10,43), (43,10,43)	6
(1,11,1), (1,211,1)	6
(3,11,3), (3,1,3)	39
(1,31,1), (1,125,1)	4
(1,125,1), (1,5,1)	9
(1,24,1), (1,30,1)	6
(1,23,1), (3,112,1)	6
(43,84,13)	23
(1,30,1), (1,63,1)	9
(3,10,3), (3,92,3)	9
(43,31,3)	14
(1,13,3), (1,13,3)	48
(3,11,3)	443
(1,61,1), (1,1,1)	56
(3,22,1), (3,22,3)	8
(1,35,1), (1,64,1)	4
(3,28,1), (3,26,1)	6
(1,68,1), (1,13,1)	6
(3,8,3), (3,40,3)	9
(43,29,1)	15
(1,10,3), (43,10,3)	2
(1,16,1), (1,8,3)	7
(1,11,1), (1,23,3)	6
(1,10,1), (1,57,1)	15
(3,43,1), (3,43,1)	28
(1,31,3), (1,20,3)	9
(1,114,1), (1,37,1)	6
(3,98,1), (3,98,3)	28
(3,1,1), (1,53,1)	6
(1,64,1), (1,28,1)	30
(1,107,1), (1,57,1)	3
(1,8,1), (1,64,1)	9
(3,51,1)	24
(3,10,1)	175
(1,32,1), (1,20,1)	9
(3,5,13)	32
(1,24,3)	31
(43,16,1), (3,57,1)	6
(13,7,13), (13,11,13)	2
(3,8,1), (1,13,1)	10
(3,1,3), (3,36,3)	6
(13,6,13)	2
(3,27,3), (3,11,3)	6
(1,1,1), (3,13,1)	8
(1,59,1), (1,15,1)	15
(1,202,1)	4
(1,20,13), (13,20,13)	4
(3,63,13)	4
(3,41,1)	78
(3,15,3), (3,42,3)	9
(1,67,1), (1,10,1)	33
(3,33,13)	2
(3,11,3), (3,46,3)	9
(1,8,1), (3,84,1)	6
(3,27,3), (3,10,3)	16
(1,20,1), (1,12,1)	9
(3,20,3), (3,15,1)	4
(1,34,1), (1,11,1)	18
(3,1,1), (3,15,3)	13
(3,5,43), (3,1,43)	6
(3,35,3)	82
(3,57,3), (3,2,3)	9
(3,10,1), (3,28,1)	6
(3,20,3), (3,1,3)	107
(1,16,1), (1,19,1)	15
(1,10,13), (1,30,1)	6
(3,3,3), (3,73,3)	9
(1,21,1), (1,56,1)	14
(1,52,13)	2
(1,44,1), (1,44,1)	3
(1,9,1), (1,34,1)	9
(3,57,3), (3,155,3)	9
(3,5,3), (3,73,3)	27
(43,5,43)	113
(3,29,1), (3,29,3)	19
(1,39,1), (1,84,1)	4
(13,43,3)	5
(1,57,1), (1,28,1)	18
(43,18,43)	42
(3,15,1), (1,24,1)	8
(1,14,1), (1,52,1)	12
(3,17,43), (3,17,1)	4
(1,8,1), (1,16,1)	45
(3,15,3), (3,16,3)	9
(1,39,1), (1,7,1)	6
(3,28,3), (3,8,3)	42
(1,30,1), (1,27,1)	34
(3,91,3)	3
(1,15,3), (3,11,1)	4
(3,85,3), (3,22,3)	6
(3,14,3)	29
(1,56,1), (1,73,1)	12
(1,28,1), (3,10,1)	6
(3,73,13)	13
(1,218,1), (1,17,1)	9
(1,35,1), (1,17,1)	16
(1,20,1), (1,78,1)	18
(1,5,1), (3,7,1)	8
(3,30,3), (3,5,3)	9
(1,31,13)	26
(43,78,43)	29
(3,23,3), (3,13,3)	12
(1,17,1), (1,78,1)	18
(1,64,1), (1,20,1)	36
(1,92,3)	32
(1,18,1), (43,16,1)	9
(1,41,1), (1,38,1)	15
(1,37,1), (1,61,1)	9
(1,76,1), (1,76,1)	12
(1,67,1), (1,11,1)	18
(1,111,1)	12
(1,43,1), (1,30,1)	9
(3,5,3), (3,47,3)	6
(1,20,3), (1,20,1)	83
(3,46,3)	43
(1,78,1), (1,30,1)	9
(1,1,1), (1,37,1)	32
(1,8,1), (1,31,1)	37
(1,22,1), (1,113,1)	6
(1,43,1), (1,10,1)	18
(3,11,3), (3,3,3)	6
(1,1,1), (1,1,1)	630
(3,11,3), (3,23,3)	9
(43,16,1), (3,8,1)	8
(13,65,1)	7
(3,20,1), (3,14,1)	6
(3,52,3), (3,24,3)	12
(1,85,3)	80
(1,37,1), (1,144,1)	9
(3,61,3), (3,1,3)	9
(3,36,3), (3,125,3)	3
(3,30,1), (3,31,3)	8
(43,67,43), (43,67,43)	9
(3,20,1), (43,10,1)	9
(1,2,1), (1,8,1)	3
(1,2,3), (1,2,3)	6
(1,218,1)	9
(3,1,43)	175
(3,20,3), (3,98,3)	67
(1,112,1), (1,1,1)	35
(3,11,3), (3,144,3)	9
(1,1,3), (1,17,3)	22
(3,85,1), (3,13,3)	5
(3,22,3), (3,10,3)	13
(3,73,3), (3,34,3)	9
(1,73,1), (1,84,1)	3
(1,10,1), (1,10,13)	17
(3,10,3), (3,53,3)	6
(3,24,3), (3,1,3)	9
(3,11,1), (3,11,1)	46
(1,1,3), (1,23,1)	6
(43,28,1), (3,28,1)	6
(1,10,1), (3,20,1)	9
(3,53,1), (3,53,1)	26
(1,8,1), (1,56,1)	16
(1,57,1), (1,4,1)	6
(1,125,3)	12
(1,13,1), (1,24,1)	18
(1,57,1), (1,33,1)	9
(3,27,1), (3,27,1)	80
(1,10,3), (1,20,3)	11
(1,22,1), (1,26,1)	15
(3,85,3), (3,1,1)	6
(1,20,1), (1,37,1)	18
(3,20,1), (3,13,1)	48
(1,27,1), (3,15,1)	7
(1,16,1), (1,40,1)	9
(3,18,3), (3,96,3)	6
(1,59,1), (1,32,1)	9
(1,116,1), (1,1,1)	30
(1,6,1), (1,27,1)	9
(1,17,3), (3,1,3)	8
(1,84,1), (1,1,1)	3
(1,52,1), (1,37,1)	7
(1,1,3), (1,31,3)	22
(1,8,1), (1,50,1)	9
(3,4,3), (3,1,3)	18
(1,42,1), (1,42,1)	27
(1,85,1), (1,13,1)	36
(1,6,1), (1,31,1)	9
(1,112,1), (1,59,1)	3
(1,145,1), (1,38,1)	9
(1,16,1), (1,92,1)	17
(1,65,1), (1,28,1)	9
(43,1,3)	140
(3,30,3), (3,85,3)	3
(3,8,3)	620
(1,19,1), (1,70,1)	9
(43,13,43)	24
(3,31,3), (3,29,3)	14
(1,18,1), (3,22,1)	6
(3,82,1)	14
(1,37,1), (1,143,1)	6
(1,37,1), (1,1,1)	21
(3,1,1), (1,15,1)	11
(1,20,1), (1,5,1)	64
(3,27,3), (3,61,1)	6
(1,34,1), (1,100,1)	9
(1,22,1), (1,28,3)	6
(1,186,1)	3
(1,5,1), (1,90,1)	9
(1,64,1), (1,188,1)	9
(1,28,1), (1,61,1)	9
(3,8,1), (3,34,1)	7
(1,112,1), (1,22,1)	4
(3,5,1), (3,27,3)	2
(1,26,1), (1,13,1)	24
(1,22,3), (1,20,3)	10
(1,52,1), (1,67,1)	3
(1,85,1), (1,111,1)	9
(1,73,3), (1,172,1)	4
(1,1,1), (3,1,1)	71
(1,84,1), (1,13,1)	3
(1,27,3), (1,20,1)	2
(3,20,3), (43,1,3)	17
(43,31,1), (43,31,3)	4
(13,7,43)	5
(3,41,3), (3,20,3)	18
(3,16,3), (3,84,3)	9
(3,1,1), (43,34,1)	2
(1,6,1), (1,51,1)	9
(1,23,3), (3,20,1)	9
(1,21,13), (3,21,13)	6
(1,63,1), (1,63,1)	15
(43,16,43)	230
(3,73,3), (3,85,3)	22
(3,42,3), (3,15,3)	12
(1,22,1), (1,23,1)	6
(1,136,1)	12
(1,1,1), (1,139,1)	6
(3,33,3), (3,125,3)	6
(1,18,1), (1,127,1)	6
(1,24,1), (1,1,1)	12
(1,23,1), (1,13,3)	8
(1,69,1), (1,18,1)	9
(3,10,3), (3,41,3)	9
(43,113,43)	9
(1,16,3), (1,20,1)	5
(43,23,13), (43,23,3)	6
(3,1,1), (3,24,3)	6
(3,1,1), (3,56,1)	9
(3,85,3), (3,7,3)	9
(43,78,3), (43,78,43)	6
(3,92,3), (3,30,3)	9
(1,91,1), (1,16,1)	3
(1,11,3), (3,20,3)	7
(3,13,3), (43,13,3)	15
(1,13,1), (1,107,1)	18
(3,13,3), (3,31,3)	15
(13,42,1), (13,42,1)	9
(1,11,3), (3,16,3)	6
(43,39,43)	20
(3,26,3)	150
(3,65,3), (3,29,3)	9
(3,7,3), (3,30,3)	9
(1,68,1), (1,22,1)	15
(1,17,1), (1,67,1)	25
(3,125,1), (3,1,1)	9
(3,29,3), (3,105,3)	9
(1,6,1), (1,57,1)	9
(1,31,1), (3,31,1)	14
(1,111,1), (1,63,1)	6
(3,1,3), (3,29,3)	18
(1,20,1)	845
(1,117,1), (1,92,1)	9
(43,66,3)	40
(1,10,13), (13,11,1)	6
(1,24,1), (3,20,1)	6
(3,22,3), (3,61,3)	9
(3,39,3), (3,39,3)	21
(43,18,43), (43,18,43)	30
(1,23,1), (1,73,1)	24
(1,46,3), (3,59,1)	6
(1,92,1), (1,42,1)	9
(43,1,3), (43,5,3)	6
(1,49,1), (1,18,1)	9
(1,1,1), (1,13,1)	119
(1,5,1), (1,6,1)	6
(3,20,1), (1,5,1)	23
(3,11,3), (3,67,3)	18
(3,26,3), (3,43,3)	12
(1,42,1)	170
(3,1,1), (3,16,1)	14
(1,73,1), (1,63,1)	12
(43,1,1), (43,1,3)	29
(1,63,1), (1,18,1)	9
(3,22,1), (1,1,1)	4
(1,35,3), (3,35,3)	5
(1,11,1), (1,13,1)	44
(1,84,1), (1,19,1)	15
(3,85,1), (3,16,3)	6
(3,43,3)	203
(1,17,43)	45
(3,1,1), (3,34,1)	6
(13,15,3)	18
(1,28,1), (1,64,1)	15
(3,13,1), (3,37,1)	4
(1,32,1), (1,113,1)	9
(3,24,1), (3,34,1)	6
(43,17,1), (43,16,1)	6
(3,84,3), (3,20,3)	6
(43,85,13)	7
(1,19,1), (1,16,1)	18
(1,91,1)	15
(3,19,3), (3,22,3)	9
(3,20,1), (1,27,1)	14
(1,4,1), (1,84,1)	9
(1,13,1), (1,28,1)	47
(1,96,1), (1,3,1)	6
(1,100,1), (1,20,1)	15
(3,30,1), (3,29,1)	6
(1,24,1), (1,5,1)	9
(1,31,3), (3,31,3)	27
(3,19,1), (1,11,1)	6
(1,28,3), (3,11,1)	4
(1,31,3)	117
(1,23,1), (1,34,1)	15
(3,42,3), (3,8,3)	4
(1,34,1), (1,35,1)	8
(3,8,1), (3,5,3)	6
(3,8,1), (3,13,3)	6
(3,11,3), (3,92,3)	15
(1,4,1), (1,26,1)	15
(1,116,1), (1,30,1)	9
(3,22,3), (3,16,3)	17
(1,11,1), (1,53,1)	6
(1,120,3), (3,120,3)	6
(43,5,1), (43,5,1)	59
(1,13,1), (1,50,1)	5
(3,1,3), (1,11,3)	6
(3,20,3), (3,92,3)	44
(3,20,1), (3,40,1)	2
(1,5,1), (1,76,1)	9
(1,125,1), (1,17,1)	9
(1,43,1), (1,5,1)	15
(1,5,1), (1,2,1)	18
(3,20,1), (43,34,1)	8
(1,38,1), (1,21,1)	9
(1,28,1), (43,16,1)	7
(1,5,3), (3,5,3)	28
(1,20,3), (3,5,3)	4
(3,70,3), (3,1,3)	9
(3,1,1), (1,17,1)	2
(3,79,3), (3,17,3)	9
(1,13,13)	2
(3,34,3), (3,1,3)	6
(1,33,3), (43,33,3)	7
(1,28,1), (1,89,1)	3
(1,32,1), (1,1,1)	18
(3,1,3), (3,15,3)	59
(1,65,1), (3,13,1)	4
(1,23,13)	33
(3,42,3), (3,16,3)	9
(1,28,3), (1,10,3)	6
(3,1,1), (3,27,1)	31
(1,37,1), (1,10,1)	14
(3,11,3), (3,36,3)	9
(3,2,3), (3,36,3)	9
(1,34,1), (1,67,1)	14
(1,20,1), (1,19,1)	9
(1,37,1), (1,116,1)	9
(1,125,1), (1,52,1)	9
(1,38,1), (1,56,1)	9
(1,7,1), (1,29,1)	9
(1,17,1), (1,1,1)	134
(1,1,13)	103
(1,41,3), (3,41,3)	14
(1,8,1), (1,20,1)	35
(1,18,1), (1,57,1)	9
(1,17,1), (1,156,1)	3
(3,27,1), (43,1,1)	6
(1,17,1), (1,15,1)	9
(1,67,1), (1,9,1)	9
(1,113,1), (1,16,1)	14
(1,59,1), (1,98,1)	9
(1,27,1), (1,32,1)	27
(3,38,3), (3,31,3)	9
(3,16,3), (3,125,3)	3
(1,27,1), (1,19,1)	18
(3,30,3), (3,7,3)	9
(43,23,43), (43,23,3)	6
(1,34,3), (3,17,3)	6
(3,16,3), (3,61,3)	9
(3,29,3), (3,34,3)	12
(3,23,3)	257
(1,2,1), (1,5,1)	12
(1,1,3), (3,30,3)	2
(3,73,1), (3,85,3)	5
(3,1,1), (3,41,3)	2
(1,34,1), (1,43,1)	3
(1,2,1), (43,16,1)	15
(1,73,1), (1,33,1)	9
(1,31,1), (1,37,1)	9
(3,85,3), (3,73,3)	12
(3,98,3), (3,5,3)	9
(1,51,1), (1,125,1)	6
(3,67,3), (3,20,3)	9
(1,56,3), (1,34,3)	6
(3,9,3), (3,22,3)	6
(1,37,1), (1,14,1)	9
(1,57,3), (1,57,1)	6
(3,16,3), (3,5,3)	2
(3,1,3), (3,5,3)	12
(3,43,3), (3,1,3)	9
(1,18,1), (1,6,1)	9
(43,29,3), (43,29,3)	9
(1,5,1), (1,64,1)	9
(3,11,1), (43,16,1)	8
(1,26,1), (1,59,1)	9
(1,85,3), (3,73,1)	7
(1,38,1), (1,20,1)	9
(1,13,1), (1,113,1)	21
(1,38,1), (1,78,1)	6
(1,16,43)	48
(1,17,1), (1,8,1)	19
(1,69,1), (1,1,1)	9
(1,5,3), (1,52,1)	2
(43,91,43)	6
(1,28,1), (1,2,1)	24
(3,85,1), (3,85,3)	41
(1,35,1)	267
(3,20,1), (3,15,3)	6
(43,34,1), (43,5,1)	9
(1,23,3), (1,23,3)	34
(3,20,1), (3,20,43)	43
(1,1,3), (3,28,3)	2
(1,24,1), (1,13,1)	9
(1,43,1), (1,20,1)	44
(3,1,1), (3,20,1)	92
(1,28,1), (1,17,3)	20
(3,125,13)	8
(13,34,3)	12
(1,112,1), (1,4,1)	9
(43,16,1), (43,15,1)	9
(1,96,1), (1,6,1)	9
(1,17,1), (1,82,1)	15
(1,1,1), (1,5,1)	106
(3,22,3), (43,22,3)	8
(1,156,1), (1,61,1)	3
(13,11,3)	21
(1,11,3), (43,16,3)	6
(1,31,1), (1,2,1)	9
(1,15,1), (3,43,1)	6
(3,155,3)	10
(3,51,3), (3,10,3)	6
(1,23,1), (1,29,1)	15
(1,66,1), (1,40,1)	6
(1,31,1), (1,31,43)	6
(1,5,1), (1,35,1)	18
(1,16,1), (3,20,1)	30
(1,30,1), (1,98,1)	12
(3,29,3)	249
(43,10,43), (43,10,43)	9
(1,8,1), (1,37,1)	9
(1,28,1), (1,107,1)	20
(3,1,1), (1,11,1)	11
(43,17,3), (43,17,3)	19
(1,11,1), (1,61,1)	13
(1,11,1), (1,28,1)	66
(1,34,1), (1,46,1)	9
(3,67,1), (43,10,1)	4
(3,98,1), (1,98,1)	6
(3,130,3)	3
(1,67,1), (1,30,1)	9
(3,73,3), (3,56,3)	9
(1,1,1), (1,44,1)	3
(1,2,1), (1,16,1)	9
(3,65,1), (3,65,1)	9
(1,113,1), (1,52,1)	3
(3,112,1), (3,112,1)	16
(1,20,1), (1,13,1)	41
(1,18,1), (1,5,1)	6
(3,16,3), (43,17,3)	4
(43,30,1), (43,30,1)	5
(43,16,3), (3,11,3)	9
(1,35,1), (1,2,1)	21
(1,10,1), (43,84,1)	6
(3,23,3), (3,17,1)	6
(1,37,1), (1,28,1)	21
(1,16,1), (1,8,1)	30
(3,19,1)	60
(3,13,1), (3,85,3)	6
(3,139,43)	6
(1,188,1), (3,64,1)	6
(43,16,43), (43,36,43)	9
(1,50,3)	22
(1,46,1), (1,8,1)	9
(1,73,1), (1,85,1)	9
(1,73,1), (1,1,1)	12
(1,78,3)	9
(1,125,1), (1,28,1)	9
(3,20,1), (1,10,1)	8
(43,7,1), (1,67,1)	6
(3,8,1), (3,10,1)	8
(3,7,3), (3,44,3)	9
(1,30,43)	10
(1,27,1), (1,18,1)	18
(3,72,1)	43
(1,8,1), (1,22,3)	6
(3,20,3), (3,18,3)	3
(1,46,1), (1,17,1)	3
(1,59,1), (1,13,1)	9
(1,18,1), (1,31,1)	9
(1,52,1), (1,16,1)	9
(1,113,1), (1,78,1)	9
(3,7,3), (3,85,3)	21
(43,30,43), (43,8,43)	9
(1,33,1), (1,31,1)	9
(1,31,1), (1,41,1)	18
(1,98,1), (1,67,1)	9
(3,20,1), (3,88,1)	6
(3,131,13)	6
(43,11,43)	65
(1,34,3), (3,34,3)	13
(3,98,3), (3,67,3)	9
(1,7,1), (1,52,1)	3
(13,39,13)	4
(43,96,1)	37
(3,21,1), (3,155,3)	4
(3,3,3)	23
(3,11,1), (3,11,3)	13
(1,28,3), (1,67,1)	4
(1,42,1), (1,5,1)	13
(1,7,1), (1,78,1)	6
(1,15,3), (1,15,3)	46
(1,1,1), (1,19,1)	18
(1,13,1), (1,36,1)	15
(1,20,1), (3,8,1)	6
(1,7,1), (1,22,1)	14
(3,96,3), (3,96,3)	9
(1,1,3)	494
(3,78,3), (3,70,3)	9
(43,20,13)	21
(1,153,1), (1,61,1)	9
(43,26,3)	14
(3,30,3), (3,92,3)	6
(1,73,1), (1,125,1)	9
(1,19,1), (1,37,1)	18
(1,11,1), (1,145,1)	9
(1,1,3), (43,13,3)	2
(1,20,1), (1,111,1)	9
(1,30,1), (1,5,1)	33
(1,61,1), (1,11,1)	18
(1,84,3)	36
(1,26,1), (1,84,1)	15
(43,1,3), (43,1,43)	10
(3,43,1), (3,43,3)	11
(43,28,13)	6
(13,17,13)	2
(1,18,1), (1,26,1)	11
(43,17,3), (3,1,3)	8
(1,16,1), (1,13,3)	6
(1,22,1), (3,20,1)	25
(1,61,1), (1,92,1)	9
(1,17,1), (1,56,1)	14
(3,1,3), (43,10,3)	14
(1,113,1), (1,37,1)	22
(1,57,1), (1,22,1)	5
(3,5,1), (1,31,1)	4
(1,65,1), (1,11,1)	9
(1,17,1), (1,13,1)	20
(3,1,1), (1,16,1)	10
(1,33,1), (1,1,1)	42
(1,84,1), (1,43,1)	17
(1,85,1), (1,11,1)	15
(1,28,13), (1,28,1)	11
(1,67,1), (1,13,1)	9
(3,13,1), (43,16,1)	19
(3,67,3), (3,1,3)	12
(3,13,3), (3,52,3)	6
(3,15,1), (43,13,1)	9
(13,8,3)	2
(1,35,1), (1,61,1)	9
(3,1,1), (3,112,1)	3
(1,47,1), (1,25,1)	9
(3,22,1), (1,21,1)	8
(3,268,3)	7
(3,20,1), (1,61,1)	6
(1,28,1), (1,52,1)	18
(1,1,1), (1,7,1)	30
(1,96,1), (1,27,1)	9
(3,42,3), (3,42,13)	6
(43,7,43), (43,85,43)	9
(1,28,3), (3,28,3)	40
(1,1,1), (13,10,1)	6
(1,56,1), (1,1,43)	6
(3,20,1), (1,16,1)	18
(1,11,3), (1,1,1)	21
(3,2,13)	2
(1,5,1), (1,37,1)	21
(1,11,1), (1,92,1)	21
(1,3,1), (1,16,1)	9
(43,42,3), (43,42,3)	17
(1,66,1), (1,31,1)	6
(3,22,3), (3,82,3)	9
(1,85,1), (1,34,1)	8
(1,34,1), (1,17,1)	27
(3,7,3), (3,7,3)	111
(1,4,1), (1,28,1)	9
(3,85,1), (3,27,1)	6
(3,85,1), (3,11,1)	6
(1,49,1), (1,4,1)	6
(3,31,1), (1,23,1)	2
(1,1,1), (1,30,1)	51
(1,112,1), (1,61,1)	15
(3,31,3), (3,43,3)	3
(1,17,3), (1,92,3)	6
(3,30,43)	2
(1,27,1), (1,63,1)	18
(1,7,3), (1,20,3)	4
(3,40,1)	66
(1,72,1), (1,23,1)	9
(1,34,1), (1,13,1)	34
(3,17,3), (3,85,3)	15
(3,17,3), (3,8,3)	32
(1,27,1)	486
(3,11,3), (3,26,3)	9
(3,33,1)	66
(3,10,3), (3,268,3)	3
(1,17,1), (1,27,1)	39
(3,11,13)	42
(3,41,1), (3,1,1)	6
(3,13,1), (3,92,3)	6
(3,10,3), (3,22,3)	15
(1,5,1), (1,21,1)	33
(1,14,3), (1,14,3)	4
(3,28,1), (43,28,1)	7
(1,21,1)	159
(3,40,3), (3,85,3)	3
(1,10,1), (1,127,1)	6
(1,8,1), (3,20,1)	13
(1,20,1), (1,100,1)	9
(43,56,43), (43,56,43)	6
(43,36,43)	6
(1,26,1), (1,26,1)	56
(1,27,1), (1,20,1)	57
(1,342,1), (1,19,1)	6
(1,23,1), (1,32,1)	6
(1,67,1), (1,100,1)	9
(1,51,1), (1,37,1)	9
(3,17,3), (3,17,3)	155
(1,30,1), (1,28,3)	6
(1,20,1), (1,7,1)	15
(3,41,3), (3,15,3)	9
(3,8,3), (3,17,3)	9
(3,7,3), (3,31,3)	18
(3,10,1), (1,7,1)	6
(1,29,1), (1,13,1)	24
(3,59,1), (3,1,1)	9
(1,2,1), (1,63,1)	9
(1,17,1), (1,11,3)	9
